X,Y,OBJECTID,park_id,comment,longitude,latitude,feature_ty,map_label,full_path,edit_type,gps_date,last_edited_date,created_user,created_date,last_edited_user,park_name,Feature_Desc,type_id,feature_id,GlobalID,category,facility_name,address,city,zip_code,business_unit,responsibility
1440789.33792488,429403.647350401,3840,183,CONC BENCH SET IN CONC,-76.54897977,38.84488054,30, , , ,2013/08/14 00:00:00+00,2016/03/23 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Carrie Weedon Science Center,,,187374,{13004AD6-B2C1-4E26-94D5-932CAF3DC9E2},PARK,,911 Galesville Rd,Galesville,20765,,
1397143.73689605,407380.610031724,3841,002,Marsh Boardwalk,-76.70247459,38.78490167,55, , ,FEATURE ADDITION,,,ITLOLL99@AACO,2019/07/10 00:00:00+00,ITLOLL99@AACO,Jug Bay Wetlands Sanctuary,,,1564,{B2FCA3C6-4A10-4CA2-A6E5-BEE41430772D},PARK,Jug Bay Wetlands Sanctuary - Marsh Boardwalk,1361 Wrighton Rd,Lothian,20711,8334,Rec and Parks
1420657.7184113,571792.390459478,3842,140,WOODEN BENCH SET IN CONC,-76.61756868,39.23608146,30, , , ,2013/08/01 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Riverside Park,,,187375,{F66F7CC5-9424-4994-BDC8-090FC49232A6},PARK,,8 Old Riverside Rd,Brooklyn,21225,8372,
1451694.85384347,442904.628222391,3843,033,WATER - CADLE CREEK,-76.51043588,38.88179639,12, , ,CREATED,,2019/07/01 00:00:00+00,ITMAGL23@AACO,2019/07/01 00:00:00+00,ITMAGL23@AACO,Beverly Beach Wharf,,238,1192,{7D426EB2-B32B-4F97-831F-5291129E55F6},PARK,,318 Cadle Ave,Edgewater,21037,,
1410366.94765431,555018.66088365,3844,042,BIKE ROUTE,-76.65412368,39.19014127,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08201354.JPG, ,2013/08/20 00:00:00+00,2018/12/27 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,187376,{7F33D2D4-BC37-4D23-A45A-585B7325F789},PARK,,,,,,
1419062.79246731,563499.220366061,3845,076,BENCH,-76.62332023,39.21333055,30, , , ,2013/07/09 00:00:00+00,2018/12/31 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Hammonds Park,,,187377,{054B3E49-9F07-497B-AB97-AA49F0C4E50C},PARK,,5812 Olson Rd,Brooklyn,21225,8404,
1402824.70191206,462723.378282979,3846,173,1 MILE SIGN,-76.68186849,38.9368068,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Davidsonville%20Park/TG0820135.JPG, ,2013/08/20 00:00:00+00,2018/12/28 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Davidsonville Park,,,187378,{187DD3C4-D2E6-4F16-856B-8FD880E7C777},PARK,,3042 Patuxent River Rd,Davidsonville,21035,8401,
1472210.00539839,499820.604941398,3847,045,WOODEN BENCH SET IN CONC,-76.4371367,39.03774456,30, , , ,2013/07/09 00:00:00+00,2016/03/18 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Cape St. Claire Park,,,187379,{B6B6F30F-C56D-44EC-9EF2-E009B2488BC0},PARK,,1387 Cape Saint Claire Rd,Annapolis,21409,8398,
1451409.37508371,527653.123423234,3848,089,5 TABLES,-76.50984021,39.11449115,8, , ,FEATURE ID ADDITION,2013/04/17 00:00:00+00,2019/06/27 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Lake Shore Athletic Complex,Picnic Area,,10359,{55DB7013-639A-4F6D-9E88-A070B4C8D0F7},PARK,,850 Woods Rd,Pasadena,21122,8360,
1360175.80427039,512129.58261998,3849,097,BLEACHERS,-76.83148478,39.07277295,34, , , ,2013/04/25 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Maryland City Park,,,187380,{030AB78A-5397-46ED-86FD-9376DD7FD474},PARK,,565 Brock Bridge Rd,Laurel,20724,8333,
1426523.5295143,524712.11355722,3850,065,CONC BENCH SET IN CONC,-76.5975927,39.10675034,30, , , ,2013/07/02 00:00:00+00,2016/07/14 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Elvaton Park,,,187381,{A157419A-389C-4F6D-8B86-0C7244AB7A80},PARK,,311 Dogwood Rd,Millersville,21108,8352,
1423651.30822463,488096.55030556,3851,024,"PARKING LOT - ALONG ROAD, UPDATED FROM POLYGON TO POINT",-76.60826806,39.00625148,13, , ,FEATURE UPDATE,,,ITGLAD00@AACO,2019/07/16 00:00:00+00,ITGLAD00@AACO,Bacon Ridge Natural Area in the SRG,,,2852,{949A08E3-B104-440F-B582-3DA6EFF1D415},PARK,,1700 Hawkins Rd,Crownsville,21032,,
1405836.80284323,509586.94859764,3852,010,Silo-21B,-76.67068484,39.06544993,11, , , ,2013/12/19 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Dairy Farm,Silo - 21b,,1415,{0C374EFB-356B-4125-8704-7DA10C7166C7},PARK,Dairy Farm - Silo - 21b,100 Dairy Ln,Gambrills,21054,8421,Rec and Parks
1452967.23909397,462246.290982559,3853,006,BENCH,-76.5055982,38.93488415,31, , , ,2013/03/01 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Quiet Waters Park,,,187382,{CE675E80-5B9D-4540-BE96-2786DD15B9FB},PARK,,600 Quiet Waters Park Rd,Eastport,21403,8241,
1397183.7653593,505629.535580724,3854,106,PITCHING WARM UP MOUND,-76.70120604,39.054666,50, , , ,2013/05/10 00:00:00+00,2021/04/29 16:24:44+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Odenton Park,,,187383,{BFE5BBDA-F2DB-4431-B0DA-3498452CB01A},PARK,,2899 Strawberry Lake Way,Odenton,21113,8364,
1410403.97251464,531683.32402423,3855,138,Maintenance Building ( Electric Power I Think ),-76.65430483,39.12607188,11, , , ,2013/08/07 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Randazzo Park,Maintenance Building,,216802,{10F030A3-9DE1-4695-9566-FDEC627313F0},PARK,Randazzo Park - Maintenance Building,580 Upton Rd,Severn,21144,8396,Rec and Parks
1404635.14350113,481705.716630563,3856,029,PORTABLE RESTROOM NO ENCLOUSRE,-76.67526633,38.98890918,6, , , ,2013/05/28 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Bell Branch Park,Restroom Portable,,216803,{F88B2C0E-4784-4EA0-8D8A-D26D7823E003},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1434505.04242264,521301.476677731,3857,175,NO BICYCLES,-76.56952272,39.0972861,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08281328.JPG, ,2013/08/28 00:00:00+00,2015/06/17 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,187384,{934C0C58-C825-4517-82F6-E3DFFF91B118},PARK,,,,,8341,
1472175.04713497,499945.552526146,3858,045,Multi Purpose Restroom Storage,-76.43725706,39.03808821,11, , , ,2013/07/09 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Cape St. Claire Park,"Multipurpose - Restroom, Concession",,1345,{C3867D70-96D9-4D2A-B78D-73CD0E19B303},PARK,"Cape St Claire Park - Multipurpose - Restroom, Concession",1387 Cape Saint Claire Rd,Annapolis,21409,8398,FMD W/DW
1415574.87949564,565258.255889982,3859,136,WOODEN BENCH SET IN CONC,-76.63560525,39.21819891,30, , , ,2013/08/01 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Pumphrey Park,,,187385,{9CD1A499-CD0C-4E93-8578-9E1261D67A07},PARK,,5757 Belle Grove Rd,Brooklyn,21225,8370,
1452805.72137238,461402.200807229,3860,006,BENCH,-76.50618206,38.93256893,31, , , ,2013/02/27 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Quiet Waters Park,,,187386,{87DCFDC1-5FDD-44C6-A961-5C17DDB16FDF},PARK,,600 Quiet Waters Park Rd,Eastport,21403,8241,
1405673.41307814,509951.774639636,3861,010,"Admin  Building,25",-76.67125567,39.06645323,11,, , ,2013/12/13 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Dairy Farm,Administrative Building - 25,,1445,{90A3C55A-8901-4137-A997-E2B5B9D60057},PARK,Dairy Farm - Administrative Building - 25,100 Dairy Ln,Gambrills,21054,8421,Rec and Parks
1410404.4337998,554934.426143974,3862,042,BULLETIN BOARD,-76.65399255,39.18990961,38, , , ,2013/08/20 00:00:00+00,2021/04/08 13:41:10+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,BWI Trail,,,187387,{310AE9A0-0F9D-4AF6-A88F-2E386D590AF8},PARK,,,,,,
1431587.65488473,491589.130262643,3863,062,NO COOLERS sign,-76.5802835,39.0157441,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Eisenhower%20Golf%20Course/TG10081325.JPG, ,2013/10/08 00:00:00+00,2014/12/09 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Eisenhower Golf Course,,,187388,{FAD9D58C-C6D9-4DAC-A556-CD9C1E0789FB},PARK,,1576 Generals Hwy,Annapolis,21401,8235,
1453895.83467773,507358.113488391,3864,030,Dugout 2 Conc Benches Inside,-76.50146768,39.05873205,11, , , ,2013/05/24 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Belvedere Park,Dugouts (10),,216804,{3A7B316E-BB97-475D-B8C6-643EDABA3C03},PARK,Belvedere Park - Dugout With 2 Benches,340 Broadwater Rd,Arnold,21012,8344,Rec and Parks
1446287.04018405,506315.354747146,3865,175,NO ALCOHOLIC BEVERAGES,-76.52828172,39.05598005,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08151323.JPG, ,2013/08/15 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,187389,{78A968E1-114E-44FE-AE90-58FFBAE9A691},PARK,,,,,,
1473107.5564248,526564.278816149,3866,001,LAUNCH SITE/ 1848,-76.43339246,39.11115681,47, , , ,2013/03/15 00:00:00+00,2021/03/31 17:01:52+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Downs Memorial Park,,232,1848131,{629D7B25-2EAA-4CFE-8315-04A9505C32B0},PARK,,8311 John Downs Loop,Pasadena,21122,8322,
1472714.97420472,526154.218612641,3867,001,CONC BENCH,-76.43478493,39.11003764,30, , , ,2013/03/15 00:00:00+00,2016/05/11 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Downs Memorial Park,,,187390,{7B15EEBE-A76B-4C23-89A2-484EF346A23B},PARK,,8311 John Downs Loop,Pasadena,21122,8322,
1405364.45929971,481030.544424474,3868,029,ALUMINUM BLEACHERS MOVABLE,-76.67270899,38.98704822,34, , , ,2013/05/28 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bell Branch Park,,,187391,{FCC7CFF8-E887-4716-B6C7-EFC189958097},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1472838.09928656,526060.729626387,3869,001,WATER SPIgot,-76.43435307,39.10977886,36, , , ,2013/03/15 00:00:00+00,2018/05/21 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Downs Memorial Park,,,187392,{FD423CFC-6A85-40A1-AED2-DDCDAE6DD918},PARK,,8311 John Downs Loop,Pasadena,21122,8322,
1455652.98372246,540825.227328315,3870,231,POSSIBLE FISHING SPOT,-76.49462728,39.15059263,46, , , ,2014/03/24 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Harry and Jeanette Weinberg Park,,,216805,{4832FC3A-1755-4390-B18C-2A035B37A4C2},PARK,,8403 Piney Orchard Pkwy,Pasadena,21122,,
1403544.59220456,463016.853745893,3871,173,Dugout With 2 Conc Benchs Set In Conc,-76.67933403,38.93760569,11, , , ,2013/08/20 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Davidsonville Park,Dugouts (2),,216806,{A589F519-0FB8-409D-807E-55B8E8F4A3D1},PARK,Davidsonville Park - Dugout With Benches,3042 Patuxent River Rd,Davidsonville,21035,8401,Rec and Parks
1460126.9209688,528214.181028143,3872,034,PITCHING WARM UP MOUND,-76.47910532,39.11589903,50, , , ,2013/05/21 00:00:00+00,2021/04/29 16:24:55+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Bodkin Park,,,187393,{723A0175-D5F9-44C1-85B4-18B95DC65173},PARK,,8263 Bodkin Ave,Pasadena,21122,8413,
1421095.69358522,497279.007006228,3873,024,Residence,-76.61712577,39.0314932,11, , , ,2013/03/27 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Bacon Ridge Natural Area in the SRG,Residence - Green Property,,1298,{712F6CB5-8F4F-4B99-848D-7287D96F8815},PARK,Bacon Ridge Natural Area in the SRG - Residence - Green Property,1284 Bacon Ridge Rd,Crownsville,21032,,Rec and Parks
1439815.30378371,405343.726966396,3874,189,ALUMINUM BLEACHERS MOVABLE,-76.55281346,38.77883092,31, , , ,2013/07/17 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Deale ES,,,187394,{88757957-2CE5-415B-86C2-586CCDBF4D1D},PARK,,759 Masons Beach Rd,Deale,20751,,
1453540.48565088,536666.456446394,3875,052,NORTH HOLE 4,-76.5021562,39.13920631,38,N4,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Compass%20Pointe%20Golf%20Course/TG1022133.JPG, ,2013/10/22 00:00:00+00,2014/12/02 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Compass Pointe Golf Course,,,187395,{2E5440F1-61A4-4231-9C94-84D6BE3D991B},PARK,,9010 Fort Smallwood Rd,Pasadena,21122,,
1428047.64752905,558168.60733965,3876,023,ALUMINUM BLEACHERS MOVABLE,-76.59169441,39.19858909,34, , , ,2013/08/13 00:00:00+00,2015/10/30 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Bachman Sports Complex,,,187396,{FBD7E04E-656A-4BC5-8F3B-556774C6775C},PARK,,570 E Ordnance Rd,Glen Burnie,21060,8414,
1465809.23539156,452396.697820887,3877,007,PAVILION - 8 TABLES 1 GRILL,-76.46065727,38.90764048,14, , ,ATTRIBUTE UDPATE,2013/04/03 00:00:00+00,2019/07/01 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Thomas Point Park,,,1837,{DCB9FBCA-D504-4881-8E1C-C5716FD8218E},PARK,,3890 Thomas Point Rd,Annapolis,21403,8328,
1428063.77282488,558192.165035307,3878,023,FREE STANDING WATER FOUNTAIN,-76.59163714,39.19865357,39, , , ,2013/08/15 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Bachman Sports Complex,,,216807,{3C4BE1A4-2A03-40B4-AE2F-5A68E040199B},PARK,,570 E Ordnance Rd,Glen Burnie,21060,8414,
1460388.69997281,535248.531132638,3879,134,BLEACHERS,-76.47804095,39.13520828,34, , ,PARK NAME ADDITION,2013/07/18 00:00:00+00,2016/03/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Poplar Ridge Park,,,187397,{2D3F1262-DA40-4DF8-9AD5-F4E58D224C50},PARK,,1710 Poplar Ridge Rd,Pasadena,21122,8369,
1385501.66339546,544933.021278054,3880,085,Water Building,-76.74195242,39.16267625,11,, , ,2013/04/08 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Jessup Dorsey Park,"Water Utility Building, DPW (near entrance)",,1559,{DC5D91FB-A4A5-4022-823E-AF3DA75EA0E3},PARK,"Jessup Dorsey Park - Water Utility Building, DPW (near entrance)",7486 Race Rd,Hanover,21076,8357,Rec and Parks
1453222.29534239,461095.687312648,3881,006,BENCH,-76.5047235,38.93172114,31, , , ,2013/02/27 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Quiet Waters Park,,,187398,{45975B6A-39F8-417F-B9D7-0595503A6A1C},PARK,,600 Quiet Waters Park Rd,Eastport,21403,8241,
1427720.35356422,531561.71107848,3882,175,PRIVATE DRIVE,-76.59326757,39.12554204,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08301331.JPG, ,2013/08/30 00:00:00+00,2015/05/26 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,187399,{F5BB8847-E3AF-4F31-9612-2683FDF89515},PARK,,,,,,
1458764.7642443,464703.524585143,3883,130,BENCH,-76.48516849,38.94154296,31, , , ,2013/07/09 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Peninsula Park,,,187400,{300C11C9-13A3-43DA-9465-3E219F6418D8},PARK,,1005 Bay Ridge Rd,Annapolis,21403,8366,
1403427.13541847,462436.747622639,3884,173,CONC BENCH SET IN CONC,-76.67975412,38.93601401,30, , , ,2013/08/20 00:00:00+00,2016/05/02 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Davidsonville Park,,,187401,{AC4DDB1B-FAA4-4473-9008-CBD9B040B1A1},PARK,,3042 Patuxent River Rd,Davidsonville,21035,8401,
1450971.57149738,543176.330893815,3885,143,Sea Container/8X20,-76.51109018,39.15711772,11, , ,ATTRIBUTE UPDATE,2013/08/06 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Rock Creek Park,,,10244,{2BA9ABF6-A8BD-4E69-8EDD-AD4539E0FDED},PARK,Rock Creek Park - Sea Container,79 Bar Harbor Rd,Pasadena,21122,8374,Rec and Parks
1437671.52099781,517535.994707391,3886,175,STOP,-76.55842979,39.08690602,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08271321.JPG, ,2013/08/27 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,187402,{5CF75B12-B987-4AAA-85D4-BE242C07A0CD},PARK,,,,,,
1450879.23703639,543348.71309498,3887,143,Sea Container,-76.51141254,39.15759236,11, , ,ADDITION,,2021/06/23 18:40:40+00,ITGLAD00@AACO,2019/06/24 00:00:00+00,ITVBOD20,Rock Creek Park,,,216808,{C581BF3C-523D-46DC-B08B-6289D20BE5DC},PARK,Rock Creek Park - Sea Container,79 Bar Harbor Rd,Pasadena,21122,8374,Rec and Parks
1400900.49939564,404947.710369974,3888,002,BEECH TRAIL,-76.68932446,38.77818707,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Jug%20Bay/JUGBAY02211314.JPG, ,2013/02/21 00:00:00+00,2021/04/08 15:56:23+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Jug Bay Wetlands Sanctuary,,,187403,{71E39E35-7A02-4CC9-A2E9-68510645D82B},PARK,,1361 Wrighton Rd,Lothian,20711,8334,
1431203.87382814,522601.073487982,3889,003,DISC GOLF CAGE,-76.5811334,39.10089645,50, , , ,2013/02/04 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Kinder Farm Park,Disc Golf,,216809,{D15D8AE5-0C1D-4AE1-ABD1-57A0668AECF6},PARK,,1001 Kinder Farm Park Rd,Millersville,21108,8323,
1451987.81191897,460591.466536313,3890,006,VIEWING TELESCOPE - HANDICAPPED ACCESSIBLE,-76.50907263,38.93035501,4, , , ,2013/02/27 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Quiet Waters Park,,,187404,{E7290751-8809-41F6-8437-38D6B9796B23},PARK,,600 Quiet Waters Park Rd,Eastport,21403,8241,
1406154.2297018,485398.091135561,3891,091,WOODEN BENCH MOVABLE,-76.66987496,38.99903232,31, , , ,2013/07/31 00:00:00+00,2016/03/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Linthicum Walks,,,187405,{1F5C607D-FBBA-4C62-8C22-1220CCCE6B32},PARK,,2295 Davidsonville Rd,Gambrills,21054,8102,
1465758.24107097,452493.850185648,3892,007,RESTROOM PORTABLE - 2 UNITS /1 HC ACCESSABLE,-76.46083445,38.90790806,6, , ,ATTRIBUTE UPDATE,2013/04/03 00:00:00+00,2019/07/01 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Thomas Point Park,,,1908,{BF96B4B8-BFD2-48D5-A6C3-850FC99444B1},PARK,,3890 Thomas Point Rd,Annapolis,21403,8328,
1404212.92518547,481562.045986146,3893,029,ALUMINUM BLEACHERS MOVABLE,-76.67675355,38.98851882,34, , , ,2013/05/28 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bell Branch Park,,,187406,{421FF748-F0D4-485E-92C2-A2387F51873B},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1400157.6983878,405308.42716822,3894,002,UPPER RAILROAD BED TRAIL,-76.69192578,38.77918444,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Jug%20Bay/JUGBAY02201323.JPG, ,2013/02/20 00:00:00+00,2021/04/08 20:28:10+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Jug Bay Wetlands Sanctuary,,,187407,{4AE668E9-3B8A-4A4B-8B15-83CFF4F2BEC4},PARK,,1361 Wrighton Rd,Lothian,20711,8334,
1404281.01330389,481794.879181892,3895,029,ALUMINUM BLEACHERS MOVABLE,-76.67651111,38.98915745,34, , , ,2013/05/28 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bell Branch Park,,,187408,{0F32542D-70D7-4C51-B1C6-B5A05805E611},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1434589.37591539,521367.365981638,3896,175,SPEED LIMIT,-76.56922447,39.09746591,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08281316.JPG, ,2013/08/28 00:00:00+00,2015/06/17 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,187409,{6283152E-A9D3-4FE5-82EC-6EF0475B8A5B},PARK,,,,,,
1437864.08196439,514942.382112473,3897,053,ALUMINUM BLEACHERS MOVABLE,-76.55779566,39.07978239,34, , , ,2013/07/31 00:00:00+00,2018/12/27 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Cool Pond Park,,,187410,{E05C7BD6-AFF5-4240-A17B-53B4718BE81A},PARK,,463 McBride Ln,Severna Park,21146,,
1438002.36744897,526541.704714313,3898,004,BENCH,-76.5571103,39.11162776,31, , , ,2013/03/01 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Lake Waterford Park,,,187411,{2F3D3553-8E1F-46DA-B206-C505443CD7B6},PARK,,830 Pasadena Rd,Pasadena,21122,8324,
1473033.81116547,527052.323115647,3899,001,CANOE LAUNCH SITE,-76.43364168,39.11249803,47, , , ,2013/03/15 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Downs Memorial Park,,232,216810,{D5F46351-1D61-43C1-8A9B-473C830EF67F},PARK,,8311 John Downs Loop,Pasadena,21122,8322,
1453369.94334106,507919.277720392,3900,179,BENCH,-76.5033089,39.06028067,31, , , ,2013/05/23 00:00:00+00,2018/12/21 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Belvedere ES,,,187412,{6E7FA688-4856-485D-B074-94DEAEF19B87},PARK,,875 Mago Vista Rd,Arnold,21012,,
1420456.92747431,437856.32532689,3901,202,ALUMINUM BENCH MOVABLE,-76.62024458,38.86834347,31, , , ,2013/07/24 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Southern HS,,,187413,{E8F2734A-19D5-4DFB-AAFF-B2DB5E94CF7E},PARK,,4400 Solomons Island Rd,Harwood,20776,,
1454918.09149148,443600.731488973,3902,032,BLUE ARROW,-76.49909971,38.88365968,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/Beverly%20Triton%20Beach%20Park/BEVERLY_TRITON23.JPG, ,2013/04/03 00:00:00+00,2018/12/27 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Beverly Triton Nature Park,,,187414,{D0E7D504-9483-4BD4-8226-8EBE5C43F5C3},PARK,,1202 Triton Beach Rd,Edgewater,21037,8346,
1398856.48183013,494565.639073387,3903,124,BENCH,-76.69544568,39.0242731,30, , , ,2013/03/18 00:00:00+00,2017/03/06 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Patuxent River Greenway - Archers,,,187415,{E2600316-1CEE-4DAC-A6E1-293757BEECBB},PARK,,1160 Crain Hwy S,Gambrills,21054,,
1430730.44826581,522454.521943808,3904,003,DOG WASTE BAG STATION,-76.58280397,39.10050003,52, , , ,2013/02/04 00:00:00+00,2021/04/29 15:09:58+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Kinder Farm Park,,,187416,{0D8F15AF-7800-4FA0-86B5-7916B8359E27},PARK,,1001 Kinder Farm Park Rd,Millersville,21108,8323,
1400570.64178763,428200.377447233,3905,146,WATER - FERRY BRANCH,-76.69020473,38.84203682,12, , ,ADDITION,,,ITGLAD00@AACO,2019/06/20 00:00:00+00,ITGLAD00@AACO,Sands Road Park,,,2189,{31634104-F19D-4EEF-963B-6B5F5B8BC8F9},PARK,,4900 Sands Rd,Lothian,20711,,
1452664.79645738,496298.713035062,3906,175,1 TABLE,-76.50601364,39.02838536,8, , , ,2013/08/13 00:00:00+00,2021/06/23 18:40:40+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,B and A Trail,,,216811,{33FAAB46-3CD9-498E-887A-A026AEAB4202},PARK,,,,,,
